metric,statistic,value,scenario,instance
auc,max,0.992199,rbv2_aknn,3
bac,max,0.9685626,rbv2_aknn,3
brier,max,0.33756363,rbv2_aknn,3
f1,max,0.9744837,rbv2_aknn,3
logloss,max,12.70377,rbv2_aknn,3
memory,max,541.01373,rbv2_aknn,3
timepredict,max,1.1793302,rbv2_aknn,3
timetrain,max,6.3704443,rbv2_aknn,3
acc,min,0.5647732,rbv2_rpart,15
auc,min,0.37646988,rbv2_rpart,15
bac,min,0.38768312,rbv2_rpart,15
brier,min,0.040925927,rbv2_rpart,15
f1,min,0.7462268,rbv2_rpart,15
logloss,min,0.12826124,rbv2_rpart,15
memory,min,217.06776,rbv2_rpart,15
timepredict,min,0.026077747,rbv2_rpart,15
timetrain,min,0.20518802,rbv2_rpart,15
acc,max,0.9853286,rbv2_rpart,15
auc,max,0.9905785,rbv2_rpart,15
bac,max,0.9752861,rbv2_rpart,15
brier,max,0.3085831,rbv2_rpart,15
f1,max,0.9691235,rbv2_rpart,15
logloss,max,2.1232405,rbv2_rpart,15
memory,max,429.5502,rbv2_rpart,15
timepredict,max,0.094035976,rbv2_rpart,15
timetrain,max,1.1348038,rbv2_rpart,15
acc,min,0.2919623,rbv2_xgboost,1480
auc,min,0.1804208,rbv2_xgboost,1480
bac,min,0.44790027,rbv2_xgboost,1480
brier,min,0.15757546,rbv2_xgboost,1480
f1,min,0.24413612,rbv2_xgboost,1480
logloss,min,0.5015882,rbv2_xgboost,1480
memory,min,1.0823302,rbv2_xgboost,1480
timepredict,min,0.041428577,rbv2_xgboost,1480
timetrain,min,0.24580704,rbv2_xgboost,1480
acc,max,0.77485657,rbv2_xgboost,1480
auc,max,0.7869537,rbv2_xgboost,1480
bac,max,0.63597274,rbv2_xgboost,1480
brier,max,0.521254,rbv2_xgboost,1480
f1,max,0.8531398,rbv2_xgboost,1480
logloss,max,15.8660555,rbv2_xgboost,1480
memory,max,432.18936,rbv2_xgboost,1480
timepredict,max,1.6476265,rbv2_xgboost,1480
timetrain,max,387.85562,rbv2_xgboost,1480
acc,min,0.4650636,rbv2_glmnet,4541
auc,min,0.4415185,rbv2_glmnet,4541
bac,min,0.2831642,rbv2_glmnet,4541
brier,min,0.51206183,rbv2_glmnet,4541
f1,min,0.0,rbv2_glmnet,4541
logloss,min,0.81690776,rbv2_glmnet,4541
memory,min,0.14349984,rbv2_glmnet,4541
timepredict,min,0.40691325,rbv2_glmnet,4541
timetrain,min,8.55231,rbv2_glmnet,4541
acc,max,0.6318094,rbv2_glmnet,4541
auc,max,0.7678564,rbv2_glmnet,4541
bac,max,0.46048257,rbv2_glmnet,4541
brier,max,0.5997885,rbv2_glmnet,4541
f1,max,0.009301156,rbv2_glmnet,4541
logloss,max,1.2074032,rbv2_glmnet,4541
memory,max,1507.4293,rbv2_glmnet,4541
timepredict,max,3.4122865,rbv2_glmnet,4541
timetrain,max,191.52437,rbv2_glmnet,4541
acc,min,0.25388002,rbv2_xgboost,29
auc,min,0.23144759,rbv2_xgboost,29
bac,min,0.44295388,rbv2_xgboost,29
brier,min,0.060026154,rbv2_xgboost,29
f1,min,1.1622972e-05,rbv2_xgboost,29
logloss,min,0.2626571,rbv2_xgboost,29
memory,min,0.7797768,rbv2_xgboost,29
timepredict,min,0.038774367,rbv2_xgboost,29
timetrain,min,0.39935368,rbv2_xgboost,29
acc,max,0.9189074,rbv2_xgboost,29
auc,max,0.9568822,rbv2_xgboost,29
bac,max,0.9116261,rbv2_xgboost,29
brier,max,0.45878008,rbv2_xgboost,29
f1,max,0.89773417,rbv2_xgboost,29
logloss,max,12.051276,rbv2_xgboost,29
memory,max,551.67615,rbv2_xgboost,29
timepredict,max,2.0991342,rbv2_xgboost,29
timetrain,max,501.6158,rbv2_xgboost,29
acc,min,0.45539653,rbv2_glmnet,40670
auc,min,0.45514035,rbv2_glmnet,40670
bac,min,0.2818828,rbv2_glmnet,40670
brier,min,0.06378249,rbv2_glmnet,40670
f1,min,0.0,rbv2_glmnet,40670
logloss,min,0.11754445,rbv2_glmnet,40670
memory,min,7.2960424,rbv2_glmnet,40670
timepredict,min,0.13594416,rbv2_glmnet,40670
timetrain,min,2.2485166,rbv2_glmnet,40670
acc,max,0.9809127,rbv2_glmnet,40670
auc,max,0.998243,rbv2_glmnet,40670
bac,max,0.9540647,rbv2_glmnet,40670
brier,max,0.6406562,rbv2_glmnet,40670
f1,max,3.504753e-05,rbv2_glmnet,40670
logloss,max,1.1538233,rbv2_glmnet,40670
memory,max,587.5011,rbv2_glmnet,40670
timepredict,max,0.51454645,rbv2_glmnet,40670
timetrain,max,61.688576,rbv2_glmnet,40670
acc,min,0.16121322,rbv2_super,1053
auc,min,0.29026267,rbv2_super,1053
bac,min,0.35547942,rbv2_super,1053
brier,min,0.07884903,rbv2_super,1053
f1,min,3.260374e-05,rbv2_super,1053
logloss,min,0.18383442,rbv2_super,1053
memory,min,0.042491928,rbv2_super,1053
timepredict,min,0.026265092,rbv2_super,1053
timetrain,min,0.118002325,rbv2_super,1053
acc,max,0.95554346,rbv2_super,1053
auc,max,0.92323613,rbv2_super,1053
bac,max,0.66939104,rbv2_super,1053
brier,max,0.7726988,rbv2_super,1053
f1,max,0.9731169,rbv2_super,1053
logloss,max,15.783973,rbv2_super,1053
memory,max,1199.0654,rbv2_super,1053
timepredict,max,12.684545,rbv2_super,1053
timetrain,max,1995.5492,rbv2_super,1053
acc,min,0.6991679,rbv2_glmnet,1220
auc,min,0.45124713,rbv2_glmnet,1220
bac,min,0.44998628,rbv2_glmnet,1220
brier,min,0.11944568,rbv2_glmnet,1220
f1,min,0.8601091,rbv2_glmnet,1220
logloss,min,0.3815279,rbv2_glmnet,1220
memory,min,422.63565,rbv2_glmnet,1220
timepredict,min,0.043272737,rbv2_glmnet,1220
timetrain,min,1.5302505,rbv2_glmnet,1220
acc,max,0.8568868,rbv2_glmnet,1220
auc,max,0.7821622,rbv2_glmnet,1220
bac,max,0.59216857,rbv2_glmnet,1220
brier,max,0.19204313,rbv2_glmnet,1220
f1,max,0.92083323,rbv2_glmnet,1220
logloss,max,1.0695814,rbv2_glmnet,1220
memory,max,627.6093,rbv2_glmnet,1220
timepredict,max,0.19910857,rbv2_glmnet,1220
timetrain,max,7.950276,rbv2_glmnet,1220
acc,min,0.6101834,rbv2_rpart,1590
auc,min,0.41761726,rbv2_rpart,1590
bac,min,0.3845649,rbv2_rpart,1590
brier,min,0.07875164,rbv2_rpart,1590
f1,min,0.0,rbv2_rpart,1590
logloss,min,0.27395234,rbv2_rpart,1590
memory,min,433.13818,rbv2_rpart,1590
timepredict,min,0.034930907,rbv2_rpart,1590
timetrain,min,0.55559635,rbv2_rpart,1590
acc,max,0.86479753,rbv2_rpart,1590
auc,max,0.907253,rbv2_rpart,1590
bac,max,0.8357321,rbv2_rpart,1590
brier,max,0.27104473,rbv2_rpart,1590
f1,max,0.66435456,rbv2_rpart,1590
logloss,max,1.599017,rbv2_rpart,1590
memory,max,1663.5903,rbv2_rpart,1590
timepredict,max,0.52121115,rbv2_rpart,1590
timetrain,max,3.6624951,rbv2_rpart,1590
acc,min,0.6304044,rbv2_svm,41278
auc,min,0.26935023,rbv2_svm,41278
bac,min,0.11249839,rbv2_svm,41278
brier,min,0.25335518,rbv2_svm,41278
f1,min,1.1712313e-05,rbv2_svm,41278
logloss,min,0.41593635,rbv2_svm,41278
memory,min,0.0,rbv2_svm,41278
timepredict,min,5.4132886,rbv2_svm,41278
timetrain,min,80.73565,rbv2_svm,41278
acc,max,0.7786561,rbv2_svm,41278
auc,max,0.8689145,rbv2_svm,41278
bac,max,0.636358,rbv2_svm,41278
brier,max,0.5468898,rbv2_svm,41278
f1,max,0.10402939,rbv2_svm,41278
logloss,max,1.0454986,rbv2_svm,41278
memory,max,112.21895,rbv2_svm,41278
timepredict,max,35.98583,rbv2_svm,41278
timetrain,max,1835.7233,rbv2_svm,41278
acc,min,0.044311106,rbv2_xgboost,16
auc,min,0.36134592,rbv2_xgboost,16
bac,min,0.01485176,rbv2_xgboost,16
brier,min,0.039282408,rbv2_xgboost,16
f1,min,-1.0000889e-12,rbv2_xgboost,16
logloss,min,0.11630007,rbv2_xgboost,16
memory,min,0.0,rbv2_xgboost,16
timepredict,min,0.022000507,rbv2_xgboost,16
timetrain,min,0.3766397,rbv2_xgboost,16
acc,max,0.99875146,rbv2_xgboost,16
auc,max,0.99998856,rbv2_xgboost,16
bac,max,0.9740658,rbv2_xgboost,16
brier,max,1.7146016,rbv2_xgboost,16
f1,max,0.3263964,rbv2_xgboost,16
logloss,max,19.236233,rbv2_xgboost,16
memory,max,11256.119,rbv2_xgboost,16
timepredict,max,6.1215253,rbv2_xgboost,16
timetrain,max,2301.866,rbv2_xgboost,16
acc,min,0.49401554,rbv2_ranger,4134
auc,min,0.32228947,rbv2_ranger,4134
bac,min,0.31622165,rbv2_ranger,4134
brier,min,0.12173506,rbv2_ranger,4134
f1,min,7.301569e-06,rbv2_ranger,4134
logloss,min,0.32542828,rbv2_ranger,4134
memory,min,0.0,rbv2_ranger,4134
timepredict,min,0.061168484,rbv2_ranger,4134
timetrain,min,0.5896886,rbv2_ranger,4134
acc,max,0.8579404,rbv2_ranger,4134
auc,max,0.918133,rbv2_ranger,4134
bac,max,0.844858,rbv2_ranger,4134
brier,max,0.33684456,rbv2_ranger,4134
f1,max,0.82208353,rbv2_ranger,4134
logloss,max,1.4187918,rbv2_ranger,4134
memory,max,1573.7051,rbv2_ranger,4134
timepredict,max,6.0565305,rbv2_ranger,4134
timetrain,max,2328.6023,rbv2_ranger,4134
acc,min,0.044258654,rbv2_super,375
auc,min,0.17744586,rbv2_super,375
bac,min,0.034977447,rbv2_super,375
brier,min,0.005314724,rbv2_super,375
f1,min,0.0,rbv2_super,375
logloss,min,0.030401502,rbv2_super,375
memory,min,-2.5462837e-08,rbv2_super,375
timepredict,min,0.031341694,rbv2_super,375
timetrain,min,0.12554711,rbv2_super,375
acc,max,0.98643243,rbv2_super,375
auc,max,0.9999924,rbv2_super,375
bac,max,0.9976487,rbv2_super,375
brier,max,1.6256264,rbv2_super,375
f1,max,0.020434678,rbv2_super,375
logloss,max,32.132,rbv2_super,375
memory,max,1817.3678,rbv2_super,375
timepredict,max,13.615429,rbv2_super,375
timetrain,max,2641.6138,rbv2_super,375
acc,min,0.61245626,rbv2_svm,1480
auc,min,0.30114517,rbv2_svm,1480
bac,min,0.35121652,rbv2_svm,1480
brier,min,0.15754706,rbv2_svm,1480
f1,min,0.75503784,rbv2_svm,1480
logloss,min,0.48062378,rbv2_svm,1480
memory,min,13.084707,rbv2_svm,1480
timepredict,min,0.042685717,rbv2_svm,1480
timetrain,min,0.16939074,rbv2_svm,1480
acc,max,0.74485683,rbv2_svm,1480
auc,max,0.789981,rbv2_svm,1480
bac,max,0.5931192,rbv2_svm,1480
brier,max,0.2804429,rbv2_svm,1480
f1,max,0.85321766,rbv2_svm,1480
logloss,max,1.072864,rbv2_svm,1480
memory,max,350.5712,rbv2_svm,1480
timepredict,max,0.45741764,rbv2_svm,1480
timetrain,max,170.60326,rbv2_svm,1480
acc,min,0.6269497,rbv2_ranger,31
auc,min,0.37670904,rbv2_ranger,31
bac,min,0.36325178,rbv2_ranger,31
brier,min,0.1473002,rbv2_ranger,31
f1,min,0.728626,rbv2_ranger,31
logloss,min,0.45917425,rbv2_ranger,31
memory,min,20.334343,rbv2_ranger,31
timepredict,min,0.031824835,rbv2_ranger,31
timetrain,min,0.23822647,rbv2_ranger,31
acc,max,0.7877932,rbv2_ranger,31
auc,max,0.850598,rbv2_ranger,31
bac,max,0.69675165,rbv2_ranger,31
brier,max,0.2520146,rbv2_ranger,31
f1,max,0.86262566,rbv2_ranger,31
logloss,max,1.4242772,rbv2_ranger,31
memory,max,725.67975,rbv2_ranger,31
timepredict,max,1.3796207,rbv2_ranger,31
timetrain,max,217.82025,rbv2_ranger,31
acc,min,0.782078,rbv2_svm,40983
auc,min,0.35660723,rbv2_svm,40983
bac,min,0.34631923,rbv2_svm,40983
brier,min,0.006171547,rbv2_svm,40983
f1,min,0.760754,rbv2_svm,40983
logloss,min,0.04024107,rbv2_svm,40983
memory,min,0.060656976,rbv2_svm,40983
timepredict,min,0.038755644,rbv2_svm,40983
timetrain,min,0.18554294,rbv2_svm,40983
acc,max,0.990337,rbv2_svm,40983
auc,max,0.99703467,rbv2_svm,40983
bac,max,0.9211975,rbv2_svm,40983
brier,max,0.09337623,rbv2_svm,40983
f1,max,0.9954937,rbv2_svm,40983
logloss,max,0.607223,rbv2_svm,40983
memory,max,466.20282,rbv2_svm,40983
timepredict,max,0.7698095,rbv2_svm,40983
timetrain,max,640.4021,rbv2_svm,40983
acc,min,0.16004287,rbv2_super,1497
auc,min,0.26462615,rbv2_super,1497
bac,min,0.10947815,rbv2_super,1497
brier,min,0.0017103235,rbv2_super,1497
f1,min,0.0,rbv2_super,1497
logloss,min,0.007451857,rbv2_super,1497
memory,min,-2.5462837e-08,rbv2_super,1497
timepredict,min,0.026786575,rbv2_super,1497
timetrain,min,0.13319814,rbv2_super,1497
acc,max,0.9938525,rbv2_super,1497
auc,max,0.9996739,rbv2_super,1497
bac,max,0.9975853,rbv2_super,1497
brier,max,1.0717615,rbv2_super,1497
f1,max,0.021878839,rbv2_super,1497
logloss,max,19.562151,rbv2_super,1497
memory,max,992.6458,rbv2_super,1497
timepredict,max,3.7835553,rbv2_super,1497
timetrain,max,2167.1816,rbv2_super,1497
test_balanced_accuracy,min,0.07284419,lcbench,7593
test_cross_entropy,min,1.2809525,lcbench,7593
time,min,3.1098115,lcbench,7593
val_accuracy,min,1.3788147,lcbench,7593
val_balanced_accuracy,min,0.072614335,lcbench,7593
val_cross_entropy,min,0.19244324,lcbench,7593
test_balanced_accuracy,max,0.90172386,lcbench,7593
test_cross_entropy,max,2.0677507,lcbench,7593
time,max,40835.26,lcbench,7593
val_accuracy,max,87.67248,lcbench,7593
val_balanced_accuracy,max,0.8981484,lcbench,7593
val_cross_entropy,max,2.2715454,lcbench,7593
acc,min,0.03448597,rbv2_aknn,41165
auc,min,0.3195485,rbv2_aknn,41165
bac,min,0.057284713,rbv2_aknn,41165
brier,min,0.6892316,rbv2_aknn,41165
f1,min,0.0,rbv2_aknn,41165
logloss,min,0.5138632,rbv2_aknn,41165
memory,min,0.0,rbv2_aknn,41165
timepredict,min,1.7584305,rbv2_aknn,41165
timetrain,min,1.3015047,rbv2_aknn,41165
acc,max,0.6901201,rbv2_aknn,41165
auc,max,0.96702105,rbv2_aknn,41165
bac,max,0.36699456,rbv2_aknn,41165
brier,max,1.8983498,rbv2_aknn,41165
f1,max,0.00233984,rbv2_aknn,41165
logloss,max,33.766148,rbv2_aknn,41165
memory,max,6640.492,rbv2_aknn,41165
timepredict,max,185.46733,rbv2_aknn,41165
timetrain,max,1035.3876,rbv2_aknn,41165
acc,min,0.04599969,rbv2_aknn,12
auc,min,0.39494964,rbv2_aknn,12
bac,min,0.079738975,rbv2_aknn,12
brier,min,0.04804997,rbv2_aknn,12
f1,min,0.0,rbv2_aknn,12
logloss,min,0.14148782,rbv2_aknn,12
memory,min,52.098553,rbv2_aknn,12
timepredict,min,0.050123643,rbv2_aknn,12
timetrain,min,0.1928685,rbv2_aknn,12
acc,max,0.97700083,rbv2_aknn,12
auc,max,0.9981611,rbv2_aknn,12
bac,max,0.9707142,rbv2_aknn,12
brier,max,1.8686539,rbv2_aknn,12
f1,max,0.004414797,rbv2_aknn,12
logloss,max,33.487854,rbv2_aknn,12
memory,max,730.8622,rbv2_aknn,12
timepredict,max,1.0302496,rbv2_aknn,12
timetrain,max,5.0736403,rbv2_aknn,12
acc,min,0.052687827,rbv2_aknn,40966
auc,min,0.37807527,rbv2_aknn,40966
bac,min,0.06683269,rbv2_aknn,40966
brier,min,0.00029721085,rbv2_aknn,40966
f1,min,0.0,rbv2_aknn,40966
logloss,min,1.009067e-15,rbv2_aknn,40966
memory,min,30.85746,rbv2_aknn,40966
timepredict,min,0.0339969,rbv2_aknn,40966
timetrain,min,0.126,rbv2_aknn,40966
acc,max,0.9998112,rbv2_aknn,40966
auc,max,1.0,rbv2_aknn,40966
bac,max,0.99967957,rbv2_aknn,40966
brier,max,1.7467335,rbv2_aknn,40966
f1,max,0.0012824535,rbv2_aknn,40966
logloss,max,31.505524,rbv2_aknn,40966
memory,max,680.0365,rbv2_aknn,40966
timepredict,max,1.9351246,rbv2_aknn,40966
timetrain,max,8.64848,rbv2_aknn,40966
acc,min,0.5074379,rbv2_aknn,4134
auc,min,0.45994186,rbv2_aknn,4134
bac,min,0.5320864,rbv2_aknn,4134
brier,min,0.15771136,rbv2_aknn,4134
f1,min,0.34337202,rbv2_aknn,4134
logloss,min,0.36557606,rbv2_aknn,4134
memory,min,0.0006378803,rbv2_aknn,4134
timepredict,min,0.44805965,rbv2_aknn,4134
timetrain,min,1.0237038,rbv2_aknn,4134
acc,max,0.80713075,rbv2_aknn,4134
auc,max,0.87959474,rbv2_aknn,4134
bac,max,0.78138286,rbv2_aknn,4134
brier,max,0.4323991,rbv2_aknn,4134
f1,max,0.7589934,rbv2_aknn,4134
logloss,max,13.484972,rbv2_aknn,4134
memory,max,1101.7844,rbv2_aknn,4134
timepredict,max,10.267332,rbv2_aknn,4134
timetrain,max,68.471756,rbv2_aknn,4134
acc,min,0.011049679,rbv2_super,1501
auc,min,0.11805752,rbv2_super,1501
bac,min,0.017189715,rbv2_super,1501
brier,min,0.046773836,rbv2_super,1501
f1,min,0.0,rbv2_super,1501
logloss,min,0.11245291,rbv2_super,1501
memory,min,-2.5462837e-08,rbv2_super,1501
timepredict,min,0.028212799,rbv2_super,1501
timetrain,min,0.10918237,rbv2_super,1501
acc,max,0.973359,rbv2_super,1501
auc,max,0.99999046,rbv2_super,1501
bac,max,0.9883923,rbv2_super,1501
brier,max,1.4288946,rbv2_super,1501
f1,max,0.017666578,rbv2_super,1501
logloss,max,14.415588,rbv2_super,1501
memory,max,803.9448,rbv2_super,1501
timepredict,max,4.439851,rbv2_super,1501
timetrain,max,2008.288,rbv2_super,1501
test_balanced_accuracy,min,0.06424592,lcbench,167185
test_cross_entropy,min,1.242015,lcbench,167185
time,min,2.4223375,lcbench,167185
val_accuracy,min,2.3293042,lcbench,167185
val_balanced_accuracy,min,0.06734918,lcbench,167185
val_cross_entropy,min,0.18137302,lcbench,167185
test_balanced_accuracy,max,0.96912605,lcbench,167185
test_cross_entropy,max,2.309799,lcbench,167185
time,max,2805.0056,lcbench,167185
val_accuracy,max,97.62567,lcbench,167185
val_balanced_accuracy,max,0.9682115,lcbench,167185
val_cross_entropy,max,2.6707494,lcbench,167185
acc,min,0.10289503,rbv2_aknn,40996
auc,min,0.12698233,rbv2_aknn,40996
bac,min,0.12457633,rbv2_aknn,40996
brier,min,0.14005454,rbv2_aknn,40996
f1,min,0.0,rbv2_aknn,40996
logloss,min,0.10004879,rbv2_aknn,40996
memory,min,0.0,rbv2_aknn,40996
timepredict,min,0.2856693,rbv2_aknn,40996
timetrain,min,0.24724193,rbv2_aknn,40996
acc,max,0.9392572,rbv2_aknn,40996
auc,max,0.9963085,rbv2_aknn,40996
bac,max,0.9331578,rbv2_aknn,40996
brier,max,1.5546583,rbv2_aknn,40996
f1,max,0.039268643,rbv2_aknn,40996
logloss,max,31.961464,rbv2_aknn,40996
memory,max,7081.6895,rbv2_aknn,40996
timepredict,max,190.00839,rbv2_aknn,40996
timetrain,max,1172.7969,rbv2_aknn,40996
acc,min,0.64424425,rbv2_svm,1486
auc,min,0.306713,rbv2_svm,1486
bac,min,0.35752666,rbv2_svm,1486
brier,min,0.022084767,rbv2_svm,1486
f1,min,0.0005262196,rbv2_svm,1486
logloss,min,0.1042077,rbv2_svm,1486
memory,min,0.0,rbv2_svm,1486
timepredict,min,1.4419754,rbv2_svm,1486
timetrain,min,29.341024,rbv2_svm,1486
acc,max,0.9678153,rbv2_svm,1486
auc,max,0.9830291,rbv2_svm,1486
bac,max,0.9263759,rbv2_svm,1486
brier,max,0.22056553,rbv2_svm,1486
f1,max,0.9555999,rbv2_svm,1486
logloss,max,0.6891215,rbv2_svm,1486
memory,max,122.58984,rbv2_svm,1486
timepredict,max,34.971035,rbv2_svm,1486
timetrain,max,2048.125,rbv2_svm,1486
acc,min,0.2488328,rbv2_aknn,6332
auc,min,0.25896686,rbv2_aknn,6332
bac,min,0.14413929,rbv2_aknn,6332
brier,min,0.120038986,rbv2_aknn,6332
f1,min,0.0,rbv2_aknn,6332
logloss,min,0.055484522,rbv2_aknn,6332
memory,min,2.435108,rbv2_aknn,6332
timepredict,min,0.034290697,rbv2_aknn,6332
timetrain,min,0.126,rbv2_aknn,6332
acc,max,0.8788217,rbv2_aknn,6332
auc,max,0.9110107,rbv2_aknn,6332
bac,max,0.8516766,rbv2_aknn,6332
brier,max,0.6374123,rbv2_aknn,6332
f1,max,0.8353559,rbv2_aknn,6332
logloss,max,27.81631,rbv2_aknn,6332
memory,max,504.7196,rbv2_aknn,6332
timepredict,max,0.5619718,rbv2_aknn,6332
timetrain,max,8.431957,rbv2_aknn,6332
acc,min,0.21269058,rbv2_ranger,188
auc,min,0.37579837,rbv2_ranger,188
bac,min,0.057759408,rbv2_ranger,188
brier,min,0.37121877,rbv2_ranger,188
f1,min,1.3411045e-06,rbv2_ranger,188
logloss,min,0.6959995,rbv2_ranger,188
memory,min,8.744154,rbv2_ranger,188
timepredict,min,0.030089784,rbv2_ranger,188
timetrain,min,0.23511782,rbv2_ranger,188
acc,max,0.73958063,rbv2_ranger,188
auc,max,0.96110195,rbv2_ranger,188
bac,max,0.7590597,rbv2_ranger,188
brier,max,0.822954,rbv2_ranger,188
f1,max,0.0019523203,rbv2_ranger,188
logloss,max,5.1768804,rbv2_ranger,188
memory,max,815.27313,rbv2_ranger,188
timepredict,max,1.2336559,rbv2_ranger,188
timetrain,max,97.88252,rbv2_ranger,188
acc,min,0.15309384,rbv2_ranger,41164
auc,min,0.47394767,rbv2_ranger,41164
bac,min,0.08743204,rbv2_ranger,41164
brier,min,0.32065746,rbv2_ranger,41164
f1,min,2.4735928e-06,rbv2_ranger,41164
logloss,min,0.47104332,rbv2_ranger,41164
memory,min,0.0,rbv2_ranger,41164
timepredict,min,0.0415808,rbv2_ranger,41164
timetrain,min,0.69803476,rbv2_ranger,41164
acc,max,0.806764,rbv2_ranger,41164
auc,max,0.98659617,rbv2_ranger,41164
bac,max,0.8752953,rbv2_ranger,41164
brier,max,0.8736048,rbv2_ranger,41164
f1,max,0.003260851,rbv2_ranger,41164
logloss,max,4.1700783,rbv2_ranger,41164
memory,max,3440.3684,rbv2_ranger,41164
timepredict,max,38.02562,rbv2_ranger,41164
timetrain,max,2722.4055,rbv2_ranger,41164
acc,min,0.31039962,rbv2_ranger,60
auc,min,0.43592957,rbv2_ranger,60
bac,min,0.2776868,rbv2_ranger,60
brier,min,0.21069068,rbv2_ranger,60
f1,min,5.662441e-07,rbv2_ranger,60
logloss,min,0.3400984,rbv2_ranger,60
memory,min,0.102335505,rbv2_ranger,60
timepredict,min,0.03792223,rbv2_ranger,60
timetrain,min,0.2470039,rbv2_ranger,60
acc,max,0.88193655,rbv2_ranger,60
auc,max,0.9866639,rbv2_ranger,60
bac,max,0.8940072,rbv2_ranger,60
brier,max,0.6876271,rbv2_ranger,60
f1,max,0.004703939,rbv2_ranger,60
logloss,max,1.9039325,rbv2_ranger,60
memory,max,1568.7784,rbv2_ranger,60
timepredict,max,5.057707,rbv2_ranger,60
timetrain,max,358.76944,rbv2_ranger,60
acc,min,0.15110233,rbv2_svm,375
auc,min,0.41662833,rbv2_svm,375
bac,min,0.07453581,rbv2_svm,375
brier,min,0.003129951,rbv2_svm,375
f1,min,0.0,rbv2_svm,375
logloss,min,0.014265655,rbv2_svm,375
memory,min,0.0,rbv2_svm,375
timepredict,min,0.026016295,rbv2_svm,375
timetrain,min,0.18522415,rbv2_svm,375
acc,max,0.99764484,rbv2_svm,375
auc,max,0.9998779,rbv2_svm,375
bac,max,0.996643,rbv2_svm,375
brier,max,0.92661273,rbv2_svm,375
f1,max,0.0020107627,rbv2_svm,375
logloss,max,2.288803,rbv2_svm,375
memory,max,876.57794,rbv2_svm,375
timepredict,max,4.143491,rbv2_svm,375
timetrain,max,855.6111,rbv2_svm,375
acc,min,0.088212624,rbv2_glmnet,32
auc,min,0.44991246,rbv2_glmnet,32
bac,min,0.08349175,rbv2_glmnet,32
brier,min,0.083782844,rbv2_glmnet,32
f1,min,0.0,rbv2_glmnet,32
logloss,min,0.17950635,rbv2_glmnet,32
memory,min,19.648914,rbv2_glmnet,32
timepredict,min,0.07546728,rbv2_glmnet,32
timetrain,min,1.9319974,rbv2_glmnet,32
acc,max,0.97811586,rbv2_glmnet,32
auc,max,0.99762434,rbv2_glmnet,32
bac,max,0.9634292,rbv2_glmnet,32
brier,max,0.91646504,rbv2_glmnet,32
f1,max,8.994341e-05,rbv2_glmnet,32
logloss,max,2.5214162,rbv2_glmnet,32
memory,max,1131.8046,rbv2_glmnet,32
timepredict,max,0.2746478,rbv2_glmnet,32
timetrain,max,48.610897,rbv2_glmnet,32
acc,min,0.02770608,rbv2_xgboost,307
auc,min,0.36005047,rbv2_xgboost,307
bac,min,0.03346278,rbv2_xgboost,307
brier,min,0.07813372,rbv2_xgboost,307
f1,min,-1.0000889e-12,rbv2_xgboost,307
logloss,min,0.21986252,rbv2_xgboost,307
memory,min,0.0,rbv2_xgboost,307
timepredict,min,0.025729397,rbv2_xgboost,307
timetrain,min,0.2796509,rbv2_xgboost,307
acc,max,0.9659427,rbv2_xgboost,307
auc,max,0.98772776,rbv2_xgboost,307
bac,max,0.9457414,rbv2_xgboost,307
brier,max,1.5150453,rbv2_xgboost,307
f1,max,0.008819375,rbv2_xgboost,307
logloss,max,31.343184,rbv2_xgboost,307
memory,max,561.83936,rbv2_xgboost,307
timepredict,max,3.7341592,rbv2_xgboost,307
timetrain,max,2300.71,rbv2_xgboost,307
test_balanced_accuracy,min,0.41602165,lcbench,189354
test_cross_entropy,min,0.5590112,lcbench,189354
time,min,4.604684,lcbench,189354
val_accuracy,min,36.224545,lcbench,189354
val_balanced_accuracy,min,0.4126566,lcbench,189354
val_cross_entropy,min,0.35588133,lcbench,189354
test_balanced_accuracy,max,0.7527319,lcbench,189354
test_cross_entropy,max,0.7514981,lcbench,189354
time,max,18142.398,lcbench,189354
val_accuracy,max,90.96208,lcbench,189354
val_balanced_accuracy,max,0.80125445,lcbench,189354
val_cross_entropy,max,1.1069803,lcbench,189354
acc,min,0.071802855,rbv2_xgboost,41278
auc,min,-3.2526065e-19,rbv2_xgboost,41278
bac,min,-1.0000889e-12,rbv2_xgboost,41278
brier,min,-3.2526065e-19,rbv2_xgboost,41278
f1,min,-1.0000889e-12,rbv2_xgboost,41278
logloss,min,-3.448597e-11,rbv2_xgboost,41278
memory,min,0.0,rbv2_xgboost,41278
timepredict,min,0.022000507,rbv2_xgboost,41278
timetrain,min,0.123,rbv2_xgboost,41278
acc,max,1.0,rbv2_xgboost,41278
auc,max,1.0,rbv2_xgboost,41278
bac,max,0.99999964,rbv2_xgboost,41278
brier,max,1.9935569,rbv2_xgboost,41278
f1,max,0.99988586,rbv2_xgboost,41278
logloss,max,34.482903,rbv2_xgboost,41278
memory,max,13082.484,rbv2_xgboost,41278
timepredict,max,53.477207,rbv2_xgboost,41278
timetrain,max,2540.641,rbv2_xgboost,41278
acc,min,0.1191356,rbv2_aknn,1464
auc,min,0.2902444,rbv2_aknn,1464
bac,min,0.3880394,rbv2_aknn,1464
brier,min,0.13116834,rbv2_aknn,1464
f1,min,0.0,rbv2_aknn,1464
logloss,min,0.20605488,rbv2_aknn,1464
memory,min,96.92049,rbv2_aknn,1464
